frame,timestamp,fps,decision,mean_risk,max_risk,collision_risk,has_close_high_risk
448,2026-03-20 13:00:14,4.84,0,0.0601,1.2,0.0499,1
449,2026-03-20 13:00:14,4.84,0,0.0619,1.2,0.0516,1
450,2026-03-20 13:00:14,4.77,0,0.1434,1.2,0.1195,1
451,2026-03-20 13:00:14,4.87,0,0.2792,1.3,0.2188,1
452,2026-03-20 13:00:14,4.85,0,0.0549,1.2,0.0458,1
453,2026-03-20 13:00:15,5.0,0,0.1946,1.3,0.1522,1
454,2026-03-20 13:00:15,4.86,0,0.0393,1.2,0.0327,1
455,2026-03-20 13:00:15,4.92,0,0.3435,1.2,0.2862,1
456,2026-03-20 13:00:15,5.0,0,0.3629,1.2,0.3024,1
457,2026-03-20 13:00:15,4.81,0,0.074,1.2,0.0617,1
458,2026-03-20 13:00:16,5.06,0,0.0777,1.2,0.0648,1
459,2026-03-20 13:00:16,4.77,0,0.3735,1.2,0.3113,1
460,2026-03-20 13:00:16,4.71,0,0.0645,1.2,0.0538,1
461,2026-03-20 13:00:16,4.83,0,0.3383,1.2,0.2819,1
462,2026-03-20 13:00:16,4.73,0,0.0609,1.2,0.0507,1
463,2026-03-20 13:00:17,5.02,0,0.0524,1.2,0.0437,1
464,2026-03-20 13:00:17,4.89,0,0.0591,1.2,0.0493,1
465,2026-03-20 13:00:17,4.85,0,0.0713,1.2,0.0594,1
466,2026-03-20 13:00:17,5.02,0,0.0677,1.2,0.0564,1
467,2026-03-20 13:00:17,5.14,0,0.071,1.2,0.0592,1
468,2026-03-20 13:00:18,4.99,0,0.0744,1.2,0.062,1
469,2026-03-20 13:00:18,4.76,0,0.0758,1.2,0.0632,1
470,2026-03-20 13:00:18,4.97,0,0.0794,1.2,0.0661,1
471,2026-03-20 13:00:18,5.01,0,0.082,1.2,0.0683,1
472,2026-03-20 13:00:18,4.98,0,0.0858,1.2,0.0715,1
473,2026-03-20 13:00:19,5.03,0,0.0885,1.2,0.0738,1
474,2026-03-20 13:00:19,4.99,0,0.0912,1.2,0.076,1
475,2026-03-20 13:00:19,4.9,0,0.0967,1.2,0.0806,1
476,2026-03-20 13:00:19,5.0,0,0.0717,1.2,0.0598,1
477,2026-03-20 13:00:19,4.88,0,0.0992,1.2,0.0827,1
478,2026-03-20 13:00:20,5.0,0,0.0821,1.2,0.0684,1
479,2026-03-20 13:00:20,5.0,0,0.0838,1.2,0.0699,1
480,2026-03-20 13:00:20,5.0,0,0.0828,1.2,0.069,1
481,2026-03-20 13:00:20,4.93,0,0.1106,1.2,0.0922,1
482,2026-03-20 13:00:20,4.9,0,0.0486,1.2,0.0405,1
483,2026-03-20 13:00:21,5.04,0,0.0909,1.2,0.0758,1
484,2026-03-20 13:00:21,4.88,0,0.055,1.2,0.0458,1
485,2026-03-20 13:00:21,4.93,0,0.1015,1.2,0.0846,1
486,2026-03-20 13:00:21,4.94,0,0.1245,1.2,0.1038,1
487,2026-03-20 13:00:22,4.87,0,0.0328,1.2,0.0274,1
488,2026-03-20 13:00:22,4.99,0,0.0488,1.2,0.0407,1
489,2026-03-20 13:00:22,4.78,0,0.0802,1.2,0.0668,1
490,2026-03-20 13:00:22,5.0,0,0.047,1.2,0.0391,1
491,2026-03-20 13:00:22,4.85,0,0.1457,1.2,0.1215,1
492,2026-03-20 13:00:23,5.14,0,0.1592,1.2,0.1327,1
493,2026-03-20 13:00:23,4.9,0,0.1181,1.2,0.0984,1
494,2026-03-20 13:00:23,4.94,0,0.0701,1.2,0.0584,1
495,2026-03-20 13:00:23,4.96,0,0.0426,1.2,0.0355,1
496,2026-03-20 13:00:23,4.87,0,0.1614,1.2,0.1345,1
497,2026-03-20 13:00:24,4.86,0,0.156,1.2,0.13,1
498,2026-03-20 13:00:24,4.88,0,0.1547,1.2,0.1289,1
499,2026-03-20 13:00:24,4.87,0,0.1605,1.2,0.1338,1
500,2026-03-20 13:00:24,4.8,0,0.1707,1.2,0.1422,1
501,2026-03-20 13:00:24,4.87,0,0.3222,1.2,0.2685,1
502,2026-03-20 13:00:25,4.69,0,0.1759,1.2,0.1466,1
503,2026-03-20 13:00:25,5.01,0,0.0536,1.2,0.0446,1
504,2026-03-20 13:00:25,4.89,0,0.058,1.2,0.0484,1
505,2026-03-20 13:00:25,4.95,0,0.3493,1.2,0.2911,1
506,2026-03-20 13:00:25,4.83,0,0.0698,1.2,0.0582,1
507,2026-03-20 13:00:26,4.84,0,0.3538,1.2,0.2948,1
508,2026-03-20 13:00:26,4.92,0,0.0666,1.2,0.0555,1
509,2026-03-20 13:00:26,4.89,0,0.5771,1.2,0.4809,1
510,2026-03-20 13:00:26,4.78,0,0.1537,1.2,0.1281,1
511,2026-03-20 13:00:26,4.85,0,0.4536,1.2,0.378,1
512,2026-03-20 13:00:27,4.87,0,0.2483,1.2,0.2069,1
513,2026-03-20 13:00:27,4.76,0,0.1739,1.2,0.1449,1
514,2026-03-20 13:00:27,4.88,0,0.0854,1.2,0.0712,1
515,2026-03-20 13:00:27,4.76,0,0.1033,1.2,0.0861,1
516,2026-03-20 13:00:27,4.88,0,0.2473,1.2,0.2061,1
517,2026-03-20 13:00:28,4.79,0,0.4388,1.2,0.3657,1
518,2026-03-20 13:00:28,4.85,0,0.1721,1.2,0.1434,1
519,2026-03-20 13:00:28,4.86,0,0.3938,1.2,0.3282,1
520,2026-03-20 13:00:28,4.97,0,0.1855,1.2,0.1545,1
521,2026-03-20 13:00:28,4.85,0,0.2258,1.2,0.1882,1
522,2026-03-20 13:00:29,5.0,0,0.4336,1.2,0.3645,1
523,2026-03-20 13:00:29,4.96,0,0.4851,1.2,0.4043,1
524,2026-03-20 13:00:29,4.89,0,0.2287,1.2,0.1906,1
525,2026-03-20 13:00:29,5.15,0,0.2329,1.2,0.1941,1
526,2026-03-20 13:00:29,4.72,0,0.2348,1.2,0.1957,1
527,2026-03-20 13:00:30,4.96,0,0.4813,1.2,0.4011,1
528,2026-03-20 13:00:30,5.08,0,0.1816,1.2,0.1513,1
529,2026-03-20 13:00:30,5.04,0,0.4678,1.2,0.3899,1
530,2026-03-20 13:00:30,5.0,0,0.1749,1.2,0.1458,1
531,2026-03-20 13:00:30,4.88,0,0.4092,1.2,0.341,1
532,2026-03-20 13:00:31,4.99,0,0.1688,1.2,0.1407,1
533,2026-03-20 13:00:31,4.93,0,0.0657,1.2,0.0548,1
534,2026-03-20 13:00:31,4.89,0,0.358,1.2,0.2983,1
535,2026-03-20 13:00:31,5.0,0,0.3843,1.2,0.3202,1
536,2026-03-20 13:00:32,5.0,0,0.0797,1.2,0.0664,1
537,2026-03-20 13:00:32,4.88,0,0.1074,1.2,0.0895,1
538,2026-03-20 13:00:32,5.12,0,0.1144,1.2,0.0953,1
539,2026-03-20 13:00:32,5.0,0,0.4142,1.2,0.3452,1
540,2026-03-20 13:00:32,5.0,0,0.1146,1.2,0.0955,1
541,2026-03-20 13:00:33,4.89,0,0.1167,1.2,0.0973,1
542,2026-03-20 13:00:33,5.12,0,0.118,1.2,0.0983,1
543,2026-03-20 13:00:33,4.88,0,0.1203,1.2,0.1003,1
544,2026-03-20 13:00:33,5.0,0,0.1222,1.2,0.1018,1
545,2026-03-20 13:00:33,4.83,0,0.1239,1.2,0.1033,1
546,2026-03-20 13:00:34,4.8,0,0.1277,1.2,0.1064,1
547,2026-03-20 13:00:34,4.88,0,0.1162,1.2,0.0968,1
548,2026-03-20 13:00:34,4.92,0,0.1306,1.2,0.1089,1
549,2026-03-20 13:00:34,4.97,0,0.1196,1.2,0.0997,1
550,2026-03-20 13:00:34,4.76,0,0.1195,1.2,0.0996,1
551,2026-03-20 13:00:35,4.92,0,0.1141,1.2,0.0951,1
552,2026-03-20 13:00:35,4.96,0,0.1109,1.2,0.0924,1
553,2026-03-20 13:00:35,4.96,0,0.1043,1.2,0.087,1
554,2026-03-20 13:00:35,5.02,0,0.1039,1.2,0.0866,1
555,2026-03-20 13:00:35,4.64,0,0.1,1.2,0.0834,1
556,2026-03-20 13:00:36,5.01,0,0.1178,1.2,0.0982,1
557,2026-03-20 13:00:36,4.83,0,0.121,1.2,0.1008,1
558,2026-03-20 13:00:36,5.0,0,0.1245,1.2,0.1037,1
559,2026-03-20 13:00:36,5.03,0,0.1263,1.2,0.1053,1
560,2026-03-20 13:00:36,4.87,0,0.1128,1.2,0.094,1
561,2026-03-20 13:00:37,4.88,0,0.1205,1.2,0.1004,1
562,2026-03-20 13:00:37,5.06,0,0.365,1.2,0.3042,1
563,2026-03-20 13:00:37,4.88,0,0.3758,1.2,0.3132,1
564,2026-03-20 13:00:37,5.0,0,0.3564,1.2,0.297,1
565,2026-03-20 13:00:37,5.05,0,0.1696,1.2,0.1413,1
566,2026-03-20 13:00:38,4.93,0,0.394,1.2,0.3283,1
567,2026-03-20 13:00:38,4.92,0,0.4023,1.2,0.3352,1
568,2026-03-20 13:00:38,4.9,0,0.2012,1.2,0.1677,1
569,2026-03-20 13:00:38,4.95,0,0.4238,1.2,0.3532,1
570,2026-03-20 13:00:38,4.87,0,0.1517,1.2,0.1264,1
571,2026-03-20 13:00:39,4.97,0,0.3256,1.3,0.2574,1
572,2026-03-20 13:00:39,4.8,0,0.1278,1.2,0.1065,1
573,2026-03-20 13:00:39,5.12,0,0.0956,1.2,0.0797,1
574,2026-03-20 13:00:39,4.85,0,0.275,1.2,0.2291,1
575,2026-03-20 13:00:39,4.96,0,0.3473,1.2,0.2894,1
576,2026-03-20 13:00:40,4.92,0,0.3942,1.2,0.3285,1
577,2026-03-20 13:00:40,5.02,0,0.3472,1.2,0.2893,1
578,2026-03-20 13:00:40,4.89,0,0.0239,1.2,0.0199,1
579,2026-03-20 13:00:40,4.72,0,0.12,1.2,0.1,1
580,2026-03-20 13:00:40,4.97,0,0.188,1.2,0.1566,1
581,2026-03-20 13:00:41,4.75,0,0.1827,1.2,0.1523,1
582,2026-03-20 13:00:41,4.91,0,0.3401,1.3,0.269,1
583,2026-03-20 13:00:41,4.93,0,0.3349,1.3,0.2649,1
584,2026-03-20 13:00:41,4.88,0,0.2255,1.2,0.1879,1
585,2026-03-20 13:00:41,4.85,0,0.2267,1.2,0.1889,1
586,2026-03-20 13:00:42,4.37,0,0.1785,1.2,0.1487,1
587,2026-03-20 13:00:42,4.76,0,0.3229,1.3,0.2549,1
588,2026-03-20 13:00:42,4.88,0,0.2252,1.3,0.1876,1
589,2026-03-20 13:00:42,4.84,0,0.2847,1.3,0.2225,1
590,2026-03-20 13:00:43,4.81,0,0.3312,1.3,0.2605,1
591,2026-03-20 13:00:43,4.7,0,0.1582,1.2,0.1319,1
592,2026-03-20 13:00:43,4.72,0,0.2779,1.3,0.2171,1
593,2026-03-20 13:00:43,4.75,0,0.055,1.2,0.0459,1
594,2026-03-20 13:00:43,4.74,0,0.0804,1.2,0.067,1
595,2026-03-20 13:00:44,4.91,0,0.2723,1.3,0.2267,1
596,2026-03-20 13:00:44,4.7,0,0.277,1.3,0.2307,1
597,2026-03-20 13:00:44,4.98,0,0.289,1.3,0.2408,1
598,2026-03-20 13:00:44,4.62,0,0.0693,1.3,0.0577,1
599,2026-03-20 13:00:44,4.88,0,0.0778,1.2,0.0648,1
600,2026-03-20 13:00:45,4.81,0,0.0837,1.2,0.0697,1
601,2026-03-20 13:00:45,4.95,0,0.2044,1.2,0.1704,1
602,2026-03-20 13:00:45,4.76,0,0.0809,1.2,0.0674,1
603,2026-03-20 13:00:45,4.88,0,0.0808,1.2,0.0673,1
604,2026-03-20 13:00:45,5.01,0,0.2158,1.2,0.1799,1
