frame,timestamp,fps,decision,mean_risk,max_risk,collision_risk,has_close_high_risk
147,2026-03-20 13:07:48,5.05,0,0.0013,1.3,0.001,0
148,2026-03-20 13:07:48,5.31,0,0.0027,1.3,0.0021,0
149,2026-03-20 13:07:48,4.97,0,0.0024,1.3,0.0018,0
150,2026-03-20 13:07:48,5.18,0,0.0018,1.3,0.0014,0
151,2026-03-20 13:07:48,5.23,0,0.0019,1.3,0.0015,0
152,2026-03-20 13:07:49,5.11,0,0.0035,1.3,0.0027,0
153,2026-03-20 13:07:49,5.11,0,0.0,0.0,0.0,0
154,2026-03-20 13:07:49,5.19,0,0.0021,1.3,0.0016,0
155,2026-03-20 13:07:49,4.39,0,0.0019,1.3,0.0015,0
156,2026-03-20 13:07:49,5.2,0,0.003,1.3,0.0023,0
157,2026-03-20 13:07:50,5.22,0,0.0032,1.3,0.0025,0
158,2026-03-20 13:07:50,5.17,0,0.0045,1.3,0.0035,0
159,2026-03-20 13:07:50,5.14,0,0.0009,1.3,0.0007,0
160,2026-03-20 13:07:50,5.0,0,0.0073,1.3,0.0061,0
161,2026-03-20 13:07:50,5.06,0,0.0045,1.3,0.0035,0
162,2026-03-20 13:07:51,5.1,0,0.0036,1.3,0.0028,0
163,2026-03-20 13:07:51,5.24,0,0.0029,1.3,0.0022,0
164,2026-03-20 13:07:51,5.06,0,0.005,1.3,0.0039,0
165,2026-03-20 13:07:51,5.17,0,0.0027,1.3,0.0021,0
166,2026-03-20 13:07:51,5.16,0,0.0,0.0,0.0,0
167,2026-03-20 13:07:52,5.17,0,0.0,0.0,0.0,0
168,2026-03-20 13:07:52,5.09,0,0.0,0.0,0.0,0
169,2026-03-20 13:07:52,5.0,0,0.0082,1.3,0.0068,0
170,2026-03-20 13:07:52,5.13,0,0.0062,1.3,0.0054,0
171,2026-03-20 13:07:52,4.99,0,0.002,1.3,0.0015,0
172,2026-03-20 13:07:53,5.0,0,0.0013,1.3,0.001,0
173,2026-03-20 13:07:53,5.01,0,0.0028,1.3,0.0022,0
174,2026-03-20 13:07:53,5.12,0,0.0021,1.3,0.0016,0
175,2026-03-20 13:07:53,5.05,0,0.0,0.0,0.0,0
176,2026-03-20 13:07:53,5.07,0,0.0032,1.3,0.0025,0
177,2026-03-20 13:07:54,5.14,0,0.0138,1.3,0.0106,1
178,2026-03-20 13:07:54,5.2,0,0.0125,1.3,0.0096,1
179,2026-03-20 13:07:54,5.11,0,0.0031,1.3,0.0024,0
180,2026-03-20 13:07:54,5.22,0,0.0044,1.3,0.0033,0
181,2026-03-20 13:07:54,5.25,0,0.0145,1.3,0.0111,1
182,2026-03-20 13:07:55,4.99,0,0.011,1.3,0.0085,1
183,2026-03-20 13:07:55,5.16,0,0.0101,1.3,0.0078,1
184,2026-03-20 13:07:55,5.0,0,0.0031,1.3,0.0024,0
185,2026-03-20 13:07:55,5.16,0,0.0029,1.3,0.0022,0
186,2026-03-20 13:07:55,5.16,0,0.0007,1.3,0.0006,0
187,2026-03-20 13:07:55,5.07,0,0.0012,1.3,0.0009,0
188,2026-03-20 13:07:56,5.0,0,0.0019,1.3,0.0015,0
189,2026-03-20 13:07:56,5.0,0,0.0019,1.3,0.0015,0
190,2026-03-20 13:07:56,5.2,0,0.0034,1.3,0.0026,0
191,2026-03-20 13:07:56,5.09,0,0.0023,1.3,0.0017,0
192,2026-03-20 13:07:56,4.92,0,0.0071,1.3,0.0054,0
193,2026-03-20 13:07:57,5.07,0,0.0058,1.3,0.0044,0
194,2026-03-20 13:07:57,5.23,0,0.0038,1.3,0.0029,0
195,2026-03-20 13:07:57,5.13,0,0.0067,1.3,0.0051,0
196,2026-03-20 13:07:57,5.16,0,0.0025,1.3,0.0019,0
197,2026-03-20 13:07:57,5.11,0,0.0039,1.3,0.003,0
198,2026-03-20 13:07:58,5.1,0,0.0063,1.3,0.0048,0
199,2026-03-20 13:07:58,5.17,0,0.0047,1.3,0.0036,0
200,2026-03-20 13:07:58,5.2,0,0.005,1.3,0.0038,0
201,2026-03-20 13:07:58,5.1,0,0.0012,1.3,0.001,0
202,2026-03-20 13:07:58,5.35,0,0.0017,1.3,0.0013,0
203,2026-03-20 13:07:59,5.08,0,0.0044,1.3,0.0034,0
204,2026-03-20 13:07:59,5.07,0,0.0,0.0,0.0,0
205,2026-03-20 13:07:59,5.11,0,0.0019,1.3,0.0015,0
206,2026-03-20 13:07:59,4.98,0,0.0062,1.3,0.0048,0
207,2026-03-20 13:07:59,5.15,0,0.0052,1.3,0.004,0
208,2026-03-20 13:08:00,5.0,0,0.0021,1.3,0.0016,0
209,2026-03-20 13:08:00,4.74,0,0.0045,1.3,0.0035,0
210,2026-03-20 13:08:00,5.03,0,0.0053,1.3,0.0041,0
211,2026-03-20 13:08:00,5.0,0,0.0019,1.3,0.0015,0
212,2026-03-20 13:08:00,5.09,0,0.0002,1.3,0.0002,0
213,2026-03-20 13:08:01,4.88,0,0.0021,1.3,0.0016,1
214,2026-03-20 13:08:01,5.08,0,0.0073,1.3,0.0056,0
215,2026-03-20 13:08:01,5.06,0,0.0089,1.3,0.0068,0
216,2026-03-20 13:08:01,5.14,0,0.0082,1.3,0.0063,0
217,2026-03-20 13:08:01,5.12,0,0.0054,1.3,0.0042,0
218,2026-03-20 13:08:02,5.07,0,0.0055,1.3,0.0042,0
219,2026-03-20 13:08:02,5.02,0,0.0042,1.3,0.0032,0
220,2026-03-20 13:08:02,5.18,0,0.0046,1.3,0.0036,1
221,2026-03-20 13:08:02,5.12,0,0.0095,1.3,0.0073,1
222,2026-03-20 13:08:02,5.01,0,0.0219,1.3,0.0168,1
223,2026-03-20 13:08:03,4.87,0,0.0,0.0,0.0,0
224,2026-03-20 13:08:03,5.13,0,0.0049,1.3,0.0038,1
225,2026-03-20 13:08:03,5.0,0,0.0102,1.3,0.0078,1
226,2026-03-20 13:08:03,5.12,0,0.0066,1.3,0.0051,1
