frame,timestamp,fps,decision,mean_risk,max_risk,collision_risk,has_close_high_risk
164,2026-03-20 12:43:12,5.07,0,0.011,3.4372,0.0039,0
165,2026-03-20 12:43:12,5.0,0,0.0066,3.352,0.0021,0
166,2026-03-20 12:43:12,4.88,0,0.0,0.0,0.0,0
167,2026-03-20 12:43:13,5.03,0,0.0,0.0,0.0,0
168,2026-03-20 12:43:13,4.89,0,0.0,0.0,0.0,0
169,2026-03-20 12:43:13,5.05,0,0.0152,3.3134,0.0068,0
170,2026-03-20 12:43:13,4.96,0,0.0112,3.2191,0.0054,0
171,2026-03-20 12:43:13,4.9,0,0.0044,3.3724,0.0015,0
172,2026-03-20 12:43:14,4.87,0,0.0031,3.2302,0.001,0
173,2026-03-20 12:43:14,4.88,0,0.0067,3.354,0.0022,0
174,2026-03-20 12:43:14,4.94,0,0.0048,3.3952,0.0016,0
175,2026-03-20 12:43:14,4.93,0,0.0,0.0,0.0,0
176,2026-03-20 12:43:15,5.04,0,0.007,3.1995,0.0025,0
177,2026-03-20 12:43:15,5.17,0,0.0186,3.2687,0.0106,1
178,2026-03-20 12:43:15,4.84,0,0.0177,3.3125,0.0096,1
179,2026-03-20 12:43:15,4.99,0,0.0069,3.2961,0.0024,0
180,2026-03-20 12:43:15,5.0,0,0.0091,3.389,0.0033,0
181,2026-03-20 12:43:16,5.01,0,0.0223,3.4658,0.0111,1
182,2026-03-20 12:43:16,4.87,0,0.0179,3.4567,0.0085,1
183,2026-03-20 12:43:16,5.01,0,0.0167,3.3134,0.0078,1
184,2026-03-20 12:43:16,4.89,0,0.0071,3.2637,0.0024,0
185,2026-03-20 12:43:16,4.96,0,0.0067,3.3163,0.0022,0
186,2026-03-20 12:43:17,4.86,0,0.0016,3.2387,0.0006,0
187,2026-03-20 12:43:17,5.01,0,0.0021,3.0146,0.0009,0
188,2026-03-20 12:43:17,4.92,0,0.0037,3.3146,0.0015,0
189,2026-03-20 12:43:17,5.07,0,0.0039,3.3038,0.0015,0
190,2026-03-20 12:43:17,5.01,0,0.0076,3.3503,0.0026,0
191,2026-03-20 12:43:18,5.04,0,0.0048,3.3037,0.0017,0
192,2026-03-20 12:43:18,5.0,0,0.0163,3.428,0.0054,0
193,2026-03-20 12:43:18,4.98,0,0.0119,3.3588,0.0044,0
194,2026-03-20 12:43:18,5.0,0,0.0086,3.2487,0.0029,0
195,2026-03-20 12:43:18,5.01,0,0.0118,3.1998,0.0051,0
196,2026-03-20 12:43:19,5.02,0,0.0053,3.3098,0.0019,0
197,2026-03-20 12:43:19,4.84,0,0.0082,3.2607,0.003,0
198,2026-03-20 12:43:19,5.0,0,0.0109,3.231,0.0048,0
199,2026-03-20 12:43:19,4.89,0,0.0103,3.4705,0.0036,0
200,2026-03-20 12:43:19,5.03,0,0.0089,3.2823,0.0038,0
201,2026-03-20 12:43:20,5.07,0,0.0024,3.2947,0.001,0
202,2026-03-20 12:43:20,5.05,0,0.0027,2.5711,0.0013,0
